age,gender,department,job_level,marital_status,monthly_income,years_at_company,overtime,performance_rating,distance_from_home_km,training_hours_last_year,Attrition
42,M,Sales,1,Single,6739.0,4,Yes,3,10.2,107.0,0
40,F,Support,1,Married,5690.0,32,No,3,9.5,58.0,0
50,F,Sales,3,Divorced,7583.0,33,No,3,7.800000000000001,5.0,0
60,F,Support,1,Single,8513.0,38,No,4,14.1,146.0,0
28,M,Engineering,1,Married,3451.0,37,Yes,3,11.2,17.0,0
32,M,Engineering,1,Single,10357.0,7,No,3,0.8999999999999999,81.0,0
59,F,Sales,1,Married,3151.0,22,No,4,8.7,60.0,0
42,F,Finance,2,Single,6414.0,6,No,4,2.2,198.0,0
44,F,Finance,3,Married,5640.0,37,No,3,8.7,106.0,0
59,F,Support,4,Married,4510.0,1,No,4,13.6,105.0,0
32,M,Engineering,2,Married,11310.0,39,No,4,8.6,87.0,0
19,M,Support,3,Single,8473.0,31,No,3,1.2999999999999998,194.0,0
38,M,Engineering,1,Single,3218.0,12,Yes,4,9.4,26.0,0
31,M,Engineering,2,Single,5060.0,24,Yes,4,23.8,142.0,0
54,M,Support,1,Single,4179.0,21,No,3,1.4,10.0,0
59,F,Finance,1,Married,1791.0,36,No,3,1.7000000000000002,59.0,0
55,M,Finance,2,Single,11519.0,38,No,3,12.3,197.0,0
21,M,HR,1,Single,9619.0,18,No,3,16.5,170.0,1
49,F,Support,5,Single,4192.0,24,No,3,27.7,104.0,0
64,M,Sales,1,Married,4595.0,5,No,3,7.199999999999999,109.0,0
33,M,Sales,1,Married,5694.0,27,No,3,12.9,11.0,0
30,M,Sales,2,Divorced,2196.0,29,No,3,-0.3,145.0,0
38,M,HR,3,Single,6319.0,14,Yes,3,16.9,103.0,0
31,F,Support,3,Married,7362.0,14,No,2,7.800000000000001,58.0,0
52,F,Sales,2,Married,3793.0,22,No,2,17.6,45.0,1
63,F,Finance,2,Single,3935.0,37,Yes,3,2.6,122.0,0
39,M,Finance,2,Married,5078.0,7,Yes,2,11.4,71.0,0
26,M,Support,3,Married,8121.0,38,No,3,5.9,178.0,0
21,F,Finance,5,Married,7966.0,17,No,3,5.0,69.0,0
26,F,Sales,5,Single,4176.0,29,No,4,0.6000000000000001,195.0,0
36,M,Engineering,2,Single,2262.0,30,Yes,3,17.4,23.0,1
24,M,Engineering,4,Single,11241.0,6,No,4,2.0,137.0,0
41,F,Engineering,2,Married,4266.0,8,Yes,3,1.4,83.0,0
26,M,Engineering,3,Single,4970.0,19,No,3,12.6,188.0,0
60,M,HR,1,Single,3706.0,4,No,1,3.3,137.0,0
51,F,Sales,1,Married,5470.0,29,No,2,9.9,40.0,0
38,M,Support,3,Married,14350.0,31,No,3,12.2,186.0,0
46,M,Finance,1,Married,6823.0,8,Yes,4,16.1,108.0,0
49,F,Support,2,Single,3183.0,38,No,3,23.5,126.0,0
35,M,Sales,1,Divorced,8968.0,8,No,3,9.1,112.0,0
35,F,Engineering,2,Single,14109.0,3,No,2,8.4,116.0,0
34,M,Engineering,2,Divorced,7383.0,39,No,1,14.9,39.0,0
61,F,Engineering,3,Single,4002.0,23,No,3,2.6,26.0,0
24,M,Sales,2,Single,5056.0,13,No,3,0.3999999999999999,0.0,0
57,F,Sales,5,Single,9053.0,40,No,3,-1.3,52.0,0
64,F,Engineering,2,Married,6704.0,19,Yes,4,6.0,20.0,0
48,F,Sales,2,Single,5054.0,9,No,4,12.6,180.0,0
38,M,Engineering,2,Married,3843.0,5,No,3,-0.8999999999999999,31.0,0
28,M,Sales,1,Divorced,5022.0,34,No,1,8.6,195.0,0
33,M,Support,1,Divorced,8127.0,38,Yes,3,6.3,67.0,1
31,M,Support,4,Married,2202.0,21,No,3,4.7,179.0,0
63,F,Support,2,Married,6163.0,12,No,3,11.4,61.0,0
59,F,Support,3,Single,3136.0,15,No,3,1.1,7.0,0
28,M,HR,2,Married,6109.0,12,No,3,15.4,123.0,0
56,M,Support,4,Married,12649.0,4,Yes,3,5.2,52.0,0
18,M,Engineering,1,Divorced,12156.0,25,No,3,19.4,144.0,1
63,F,Support,1,Single,4739.0,5,Yes,3,4.2,102.0,0
19,M,Sales,4,Married,4661.0,13,Yes,3,32.9,110.0,0
40,F,Engineering,2,Married,7489.0,17,No,2,22.8,194.0,0
56,M,HR,3,Married,3979.0,16,No,1,18.4,87.0,0
64,M,HR,1,Married,6495.0,2,No,3,6.199999999999999,145.0,0
55,F,Finance,1,Single,4062.0,35,No,2,23.6,78.0,0
25,M,Engineering,1,Single,8951.0,0,Yes,3,2.9000000000000004,143.0,0
44,M,Sales,3,Single,5572.0,2,Yes,3,3.4000000000000004,129.0,0
30,F,Engineering,2,Single,9706.0,14,No,4,3.1,63.0,0
57,M,Engineering,2,Married,5319.0,0,No,3,15.1,190.0,1
50,F,Support,1,Single,7684.0,10,No,4,6.6,179.0,0
21,F,Engineering,2,Divorced,15492.0,29,No,3,15.9,89.0,0
22,F,Sales,3,Single,18837.0,22,Yes,1,13.7,96.0,0
60,F,Sales,2,Married,6698.0,38,No,4,6.9,44.0,0
59,F,Engineering,1,Married,5108.0,7,No,3,3.2,81.0,0
36,F,Engineering,1,Divorced,10527.0,19,No,3,7.300000000000001,182.0,0
62,F,HR,1,Single,11958.0,29,No,3,5.9,197.0,0
27,F,Engineering,1,Single,3338.0,18,No,3,5.5,179.0,0
57,F,Sales,5,Divorced,2952.0,2,Yes,3,25.9,181.0,0
55,F,Engineering,1,Divorced,8735.0,17,No,3,4.9,104.0,0
48,F,Engineering,1,Married,4135.0,29,No,3,19.5,143.0,1
37,F,Finance,5,Single,4894.0,18,No,3,3.1,58.0,0
39,F,HR,2,Divorced,4841.0,32,No,2,13.0,194.0,0
39,M,Engineering,4,Divorced,8000.0,26,No,3,21.8,19.0,0
24,F,Sales,1,Single,16750.0,21,No,1,4.6,33.0,0
27,F,Engineering,1,Single,7461.0,17,No,3,18.2,1.0,0
49,M,Engineering,4,Single,12722.0,29,No,3,4.4,27.0,0
43,M,Sales,5,Single,5378.0,26,No,3,7.6,166.0,0
47,M,Sales,2,Married,8539.0,22,No,3,6.1,195.0,0
58,F,Engineering,5,Divorced,5330.0,24,Yes,3,8.0,56.0,0
51,F,Engineering,2,Married,4973.0,29,No,3,15.7,190.0,0
38,M,Finance,1,Married,6639.0,25,Yes,4,-1.4,158.0,0
22,M,Engineering,4,Married,16128.0,31,Yes,3,25.5,64.0,0
60,M,Engineering,5,Single,12662.0,10,No,3,4.1,194.0,0
64,F,Engineering,2,Married,8557.0,14,Yes,3,20.7,188.0,0
58,M,Sales,5,Married,12214.0,39,No,3,7.300000000000001,64.0,0
46,M,Engineering,1,Married,6458.0,16,Yes,3,5.9,119.0,0
57,M,Engineering,3,Married,5983.0,37,No,4,7.1,120.0,0
41,F,Support,1,Married,9362.0,29,No,3,1.7999999999999998,154.0,0
41,F,Engineering,5,Married,16963.0,35,No,3,12.2,55.0,0
55,F,Finance,1,Married,16068.0,36,No,4,18.6,71.0,0
40,M,Engineering,2,Married,12160.0,39,No,3,11.8,21.0,0
41,M,Engineering,2,Married,6060.0,3,No,2,8.0,110.0,0
51,F,Support,2,Married,4573.0,3,No,3,3.6,27.0,0
29,F,Engineering,1,Single,11153.0,4,No,3,6.4,108.0,0
43,F,Engineering,2,Single,4911.0,30,No,3,10.2,102.0,0
57,M,Engineering,1,Single,9387.0,31,No,4,18.5,120.0,0
30,F,Finance,1,Single,6703.0,32,No,3,9.8,92.0,0
43,F,Engineering,3,Married,6820.0,12,Yes,2,17.0,148.0,0
54,M,Support,4,Divorced,6153.0,12,No,3,8.2,195.0,0
51,M,Sales,2,Married,4273.0,17,No,4,12.6,30.0,0
43,M,Engineering,1,Divorced,9478.0,21,Yes,3,2.4000000000000004,113.0,0
41,F,Finance,2,Married,12705.0,26,No,3,13.6,114.0,0
52,M,Engineering,1,Single,4276.0,0,No,3,14.7,149.0,1
31,M,Engineering,1,Single,3272.0,30,No,3,0.7000000000000002,85.0,0
29,M,HR,1,Single,8860.0,1,No,3,1.0,33.0,0
46,M,Sales,5,Single,4482.0,23,No,3,10.5,70.0,0
36,F,Finance,2,Single,9017.0,29,No,3,4.7,108.0,0
43,M,Sales,1,Married,8540.0,32,No,2,4.8,54.0,0
38,F,Engineering,3,Divorced,5965.0,1,No,1,9.7,151.0,0
34,M,Support,2,Married,2915.0,21,Yes,3,6.6,172.0,0
48,M,Finance,2,Married,4990.0,31,No,3,0.7000000000000002,176.0,0
35,M,Support,2,Married,5873.0,18,No,2,7.6,91.0,0
35,M,Support,5,Single,4179.0,39,No,2,18.8,182.0,0
56,M,Engineering,5,Single,9648.0,39,No,3,1.2999999999999998,31.0,0
41,M,Engineering,5,Single,3849.0,20,No,2,10.0,163.0,0
45,M,Engineering,2,Single,8081.0,23,Yes,2,7.699999999999999,182.0,0
55,M,Support,1,Married,10792.0,10,No,3,25.6,80.0,0
48,F,Engineering,4,Single,5843.0,23,No,2,9.0,10.0,0
20,M,Finance,3,Married,14609.0,29,Yes,3,9.5,188.0,0
31,F,Engineering,5,Married,15762.0,33,No,3,8.5,169.0,0
50,M,Engineering,1,Single,17815.0,36,No,3,18.7,112.0,0
49,F,Sales,2,Married,5804.0,25,No,4,1.7000000000000002,163.0,0
21,M,HR,1,Single,7327.0,14,No,3,10.0,65.0,0
48,F,Engineering,2,Married,8590.0,16,Yes,4,2.6,85.0,0
63,M,Support,1,Married,12658.0,25,No,3,-0.8,48.0,0
43,M,Engineering,2,Married,5416.0,7,No,3,3.5,101.0,0
57,F,Sales,1,Single,7136.0,0,No,3,5.1,199.0,0
50,F,Support,1,Married,6897.0,27,No,3,-0.5,12.0,0
55,M,HR,3,Single,3619.0,30,No,3,9.8,101.0,1
50,M,Support,1,Single,4372.0,30,Yes,3,0.1,64.0,0
53,F,Finance,2,Single,9903.0,34,No,3,2.4000000000000004,167.0,0
18,M,Engineering,2,Married,10400.0,15,Yes,2,4.1,84.0,0
23,M,Support,1,Married,5018.0,24,Yes,4,19.5,164.0,1
42,F,Sales,3,Married,9261.0,28,No,2,17.4,20.0,0
41,F,Finance,4,Married,21034.0,1,Yes,3,16.3,94.0,0
49,F,Support,1,Single,8388.0,30,No,4,1.1,115.0,0
39,F,Support,3,Married,3610.0,40,No,2,3.6,113.0,0
42,F,Engineering,2,Married,7165.0,18,Yes,2,5.9,146.0,0
26,F,Sales,3,Single,8979.0,12,Yes,3,16.2,82.0,0
51,M,Support,3,Married,12120.0,20,No,3,20.4,146.0,0
45,M,Sales,1,Married,6028.0,1,No,3,7.300000000000001,192.0,0
23,F,Sales,1,Single,5044.0,31,No,4,7.4,26.0,0
40,M,Support,3,Single,5927.0,9,No,2,8.2,176.0,0
45,F,Engineering,2,Divorced,12768.0,33,Yes,3,25.2,137.0,0
50,M,Sales,2,Married,5153.0,16,No,3,9.0,71.0,0
34,F,Engineering,3,Married,3387.0,21,No,3,5.1,93.0,0
19,M,HR,1,Single,10044.0,4,Yes,3,5.5,118.0,0
61,M,Engineering,3,Divorced,6125.0,39,No,3,38.2,47.0,1
44,M,Engineering,1,Single,9787.0,28,No,2,26.4,197.0,0
58,M,Support,1,Married,8706.0,7,No,3,13.9,195.0,0
53,F,Support,3,Married,7362.0,6,Yes,3,4.0,193.0,0
36,M,Sales,4,Married,3440.0,26,No,3,3.1,133.0,0
49,F,Support,2,Single,5473.0,39,No,3,19.8,121.0,0
57,M,Engineering,1,Single,20168.0,13,No,2,10.1,81.0,0
30,F,Sales,3,Single,7105.0,20,Yes,2,4.6,42.0,0
53,F,Sales,1,Single,5760.0,5,No,1,0.7000000000000002,145.0,0
44,F,Support,1,Married,6513.0,12,No,1,10.5,36.0,0
55,M,Finance,1,Divorced,10845.0,9,Yes,4,13.0,70.0,0
51,F,Finance,1,Single,4609.0,12,No,4,-0.3,96.0,0
44,F,Sales,1,Married,6473.0,5,No,2,5.7,138.0,0
51,F,Engineering,1,Married,6928.0,9,No,3,7.800000000000001,158.0,0
24,M,Engineering,3,Married,8632.0,17,Yes,3,2.4000000000000004,177.0,0
35,M,Sales,3,Single,2189.0,17,Yes,3,3.5,142.0,0
52,F,Sales,1,Single,2924.0,12,Yes,4,25.7,129.0,1
60,M,Engineering,3,Single,2021.0,38,No,3,20.0,89.0,0
34,M,Sales,4,Divorced,13782.0,3,No,4,2.9000000000000004,165.0,0
38,F,Support,1,Single,7515.0,38,No,1,26.1,33.0,0
64,F,Support,1,Single,3907.0,31,Yes,3,15.1,87.0,0
50,F,Sales,2,Married,9161.0,24,No,3,8.3,174.0,0
45,F,Engineering,1,Married,4865.0,31,No,3,14.7,112.0,1
63,M,Sales,4,Married,16223.0,31,No,3,0.3999999999999999,30.0,0
50,F,Finance,2,Married,4771.0,22,No,2,11.1,122.0,1
55,M,Sales,1,Single,3729.0,3,No,3,10.1,55.0,0
46,M,Support,2,Divorced,4008.0,38,No,2,9.0,142.0,0
29,F,Engineering,1,Single,8358.0,39,No,4,3.7,46.0,0
53,M,Sales,1,Married,11983.0,9,Yes,1,6.2,31.0,1
21,F,Engineering,2,Married,6761.0,14,No,2,-0.7,124.0,0
25,M,Engineering,3,Single,12679.0,16,No,3,9.9,62.0,0
34,F,Engineering,2,Married,13387.0,36,Yes,4,47.2,175.0,1
44,M,Engineering,5,Single,7206.0,27,No,3,10.1,54.0,0
32,M,Engineering,2,Single,7128.0,7,Yes,3,0.2999999999999998,195.0,0
25,M,Engineering,3,Single,12107.0,19,No,3,3.7,122.0,0
61,M,Support,4,Single,3214.0,29,No,3,5.4,186.0,0
44,F,Sales,3,Married,4372.0,34,No,3,1.7999999999999998,163.0,0
47,M,Sales,2,Married,6017.0,6,No,2,13.4,183.0,0
19,F,Support,2,Single,5956.0,33,Yes,2,7.0,75.0,0
59,F,Engineering,3,Single,3199.0,29,Yes,3,19.9,1.0,1
52,F,Engineering,4,Married,3218.0,28,No,4,11.3,168.0,0
29,M,HR,3,Single,6863.0,37,Yes,2,1.7999999999999998,76.0,0
42,M,Sales,4,Single,8364.0,12,No,3,3.9,30.0,0
23,M,Sales,1,Divorced,2237.0,17,No,3,9.6,128.0,0
43,M,Finance,3,Married,3244.0,36,No,3,6.800000000000001,162.0,0
20,M,Engineering,1,Married,5701.0,34,Yes,4,8.1,89.0,1
46,M,Finance,1,Single,5444.0,30,No,4,11.8,176.0,0
54,F,Sales,3,Married,10144.0,4,No,3,3.5,137.0,0
37,M,Support,4,Married,4753.0,7,No,2,-1.0,70.0,0
39,F,Finance,2,Single,16938.0,28,No,1,-0.6000000000000001,111.0,0
26,F,Support,2,Married,6789.0,30,No,3,29.1,187.0,0
62,M,Sales,3,Married,3086.0,13,No,3,11.0,102.0,0
59,M,Support,1,Single,13198.0,27,No,4,7.199999999999999,114.0,0
55,F,Sales,2,Single,7089.0,33,No,1,13.4,129.0,1
41,M,Finance,1,Married,3423.0,21,No,1,3.6,161.0,0
58,M,Sales,1,Married,5190.0,23,No,3,0.3999999999999999,57.0,0
49,M,Sales,1,Single,5042.0,0,No,3,30.1,158.0,0
63,M,Sales,2,Married,4117.0,39,No,4,4.9,185.0,0
24,M,Sales,4,Single,12719.0,12,No,3,13.3,57.0,0
40,F,Engineering,2,Single,9869.0,3,No,3,8.4,164.0,0
18,M,Engineering,2,Married,3574.0,11,No,1,9.5,153.0,0
20,M,Sales,1,Single,4993.0,28,No,3,0.6000000000000001,136.0,0
55,F,Finance,1,Single,5074.0,11,No,2,11.8,177.0,0
44,F,Sales,4,Married,3015.0,16,Yes,3,12.2,8.0,1
20,F,Sales,5,Married,14092.0,31,No,3,4.0,55.0,0
31,M,Engineering,1,Married,14826.0,19,No,3,5.4,99.0,0
46,M,Sales,3,Divorced,5856.0,20,No,2,3.2,80.0,0
38,F,Support,1,Single,4318.0,16,Yes,2,9.9,197.0,0
31,M,HR,1,Divorced,5808.0,38,Yes,3,5.1,168.0,0
40,M,Engineering,3,Married,5545.0,3,No,4,7.9,53.0,0
38,M,Support,3,Married,6202.0,18,No,4,0.2999999999999998,28.0,0
37,M,Engineering,1,Single,5433.0,14,No,3,7.9,69.0,0
20,M,Sales,2,Single,5089.0,39,Yes,2,14.3,54.0,0
20,M,Engineering,3,Married,4923.0,5,No,3,1.9,190.0,0
24,F,Sales,4,Married,11913.0,33,No,4,8.3,144.0,1
62,M,Finance,1,Married,7937.0,33,No,3,9.0,36.0,0
28,F,Engineering,1,Married,12535.0,13,No,2,19.4,62.0,0
30,F,Finance,3,Single,8939.0,9,No,3,6.300000000000001,25.0,0
32,F,Support,4,Married,8476.0,12,No,3,7.300000000000001,78.0,0
24,F,Sales,2,Single,7166.0,32,No,3,10.9,90.0,1
63,M,Sales,2,Married,11571.0,16,No,2,10.5,159.0,0
59,M,Support,4,Divorced,6121.0,37,No,3,2.3,129.0,0
35,M,Sales,3,Married,8824.0,25,No,2,10.7,83.0,0
32,F,HR,1,Married,7516.0,12,No,3,5.1,31.0,0
29,F,Finance,4,Married,9501.0,29,No,4,0.8999999999999999,13.0,0
30,M,Support,2,Single,6245.0,28,No,3,15.0,119.0,0
35,M,Support,1,Single,7296.0,5,Yes,3,10.2,62.0,1
46,M,Support,4,Single,13799.0,22,Yes,3,12.8,81.0,0
48,F,Sales,1,Married,11000.0,22,No,2,-0.1,12.0,0
37,M,Sales,1,Married,8732.0,32,Yes,4,-0.3999999999999999,128.0,0
39,M,Sales,1,Married,11923.0,33,No,3,-0.1999999999999999,25.0,0
23,M,Sales,1,Single,2628.0,17,Yes,2,13.2,84.0,1
54,M,Support,5,Single,4293.0,39,No,3,8.4,118.0,0
50,M,Sales,2,Married,6363.0,34,Yes,3,18.6,110.0,0
59,M,Engineering,4,Married,13465.0,24,No,4,11.3,43.0,0
61,M,Sales,2,Single,9215.0,29,No,3,7.199999999999999,21.0,0
31,M,Sales,1,Single,24885.0,13,No,4,6.9,109.0,0
21,F,Support,2,Married,7184.0,35,No,3,2.2,17.0,0
22,M,Sales,2,Single,15151.0,1,Yes,2,8.8,35.0,0
52,F,Finance,1,Married,6951.0,11,No,3,-0.8,84.0,0
48,M,Sales,2,Married,9517.0,6,No,3,21.3,113.0,0
57,M,Support,1,Married,5861.0,34,Yes,1,-0.6000000000000001,110.0,0
32,F,Engineering,1,Divorced,15200.0,33,Yes,3,7.6,61.0,0
20,F,Engineering,3,Divorced,11206.0,16,No,3,12.1,73.0,0
64,F,Sales,2,Married,4620.0,33,No,3,37.96,345.0,0
58,F,Support,2,Single,6603.0,25,No,4,91.44,327.0,0
54,F,Engineering,4,Married,4919.0,34,Yes,3,50.56,705.0,0
62,M,Engineering,2,Married,7311.0,28,No,3,28.16,495.0,0
24,F,Sales,4,Married,11913.0,33,No,4,38.24,582.0,1
54,M,Support,4,Divorced,6153.0,12,No,3,37.96,735.0,0
56,F,Engineering,1,Married,4052.0,20,No,3,48.32,429.0,0
45,M,HR,3,Single,7352.0,23,No,3,16.96,360.0,0
39,F,Engineering,2,Married,13513.0,4,No,3,18.64,465.0,0
19,F,Engineering,3,Married,3735.0,17,No,2,36.28,609.0,0
36,M,Engineering,3,Single,7723.0,2,Yes,3,25.08,582.0,0
48,F,Sales,5,Married,4988.0,27,No,3,22.84,174.0,0
38,M,Engineering,3,Single,14892.0,34,No,4,75.19999999999999,456.0,0
54,F,Sales,2,Married,22507.0,6,Yes,3,66.52,480.0,0
39,F,Engineering,2,Married,8152.0,4,Yes,3,35.16,609.0,0
46,M,Engineering,5,Single,4917.0,7,No,3,53.92,255.0,0
27,M,Sales,2,Married,6969.0,26,No,3,28.16,678.0,0
33,F,Engineering,4,Single,7258.0,13,No,3,28.44,174.0,0
27,F,HR,3,Single,5302.0,28,No,3,17.52,444.0,0
40,F,Engineering,2,Married,7489.0,17,No,2,78.84,732.0,0
19,F,Engineering,4,Married,3598.0,29,Yes,3,24.52,225.0,0
58,F,Support,3,Divorced,14352.0,8,No,3,42.72,711.0,0
61,F,Support,3,Married,19498.0,14,No,3,58.96,384.0,0
38,M,Engineering,4,Single,11077.0,7,Yes,3,30.4,537.0,0
35,M,Sales,1,Married,2695.0,40,No,3,84.44,171.0,1
48,M,Finance,2,Single,3908.0,26,No,2,28.72,333.0,0
38,M,Finance,2,Married,2794.0,30,No,3,31.8,567.0,0
37,M,Engineering,3,Divorced,4318.0,31,Yes,3,25.08,318.0,0
57,F,Sales,3,Single,7155.0,30,No,1,80.52,567.0,1
31,M,Support,1,Divorced,20370.0,13,No,3,73.51999999999998,531.0,0
41,M,Engineering,2,Married,6060.0,3,No,2,37.4,480.0,0
33,M,Engineering,3,Married,4469.0,14,No,3,38.8,699.0,0
47,F,Engineering,4,Married,17290.0,33,Yes,4,38.8,411.0,0
48,F,HR,1,Married,5085.0,32,Yes,3,82.48,561.0,0
51,M,Finance,1,Single,13393.0,21,No,4,26.2,714.0,0
49,F,Support,2,Married,2758.0,29,Yes,3,50.84,192.0,1
30,F,Finance,1,Single,5818.0,30,No,3,20.88,735.0,0
61,F,Sales,2,Single,11247.0,36,No,3,13.04,726.0,0
62,F,Finance,1,Married,14439.0,5,No,4,44.67999999999999,327.0,0
59,M,Engineering,3,Single,10672.0,13,Yes,4,42.72,351.0,0
47,F,Sales,1,Divorced,6641.0,10,Yes,3,41.04,480.0,0
52,F,Engineering,1,Married,21522.0,38,No,3,14.72,399.0,0
21,M,Engineering,2,Married,3949.0,2,Yes,3,61.76,678.0,1
51,M,Engineering,2,Married,4941.0,13,No,4,62.31999999999999,195.0,0
40,M,Engineering,4,Married,4166.0,38,No,3,19.2,504.0,0
44,M,Sales,1,Married,9100.0,24,No,2,99.84,315.0,0
52,M,Support,1,Married,5308.0,12,No,3,44.96,405.0,0
22,F,Sales,3,Single,18837.0,22,Yes,1,53.35999999999999,438.0,0
